date,region,temperature_c,energy_kwh,season
2020-05-29,Center,27.4,104.4,Spring
2020-05-30,Center,30.9,206.0,Spring
2020-05-31,Center,29.1,153.0,Spring
2020-06-01,Center,32.0,250.7,Summer
2020-06-02,Center,28.9,143.7,Summer
2020-06-03,Center,33.3,306.1,Summer
2020-06-04,Center,29.2,147.4,Summer
2020-06-05,Center,27.7,112.5,Summer
2020-06-06,Center,30.4,190.9,Summer
2020-06-07,Center,27.0,97.4,Summer
2020-06-08,Center,28.8,140.5,Summer
2020-06-09,Center,28.9,143.1,Summer
2020-06-10,Center,29.4,160.3,Summer
2020-06-11,Center,28.7,138.8,Summer
2020-06-12,Center,28.7,139.5,Summer
2020-06-13,Center,25.9,83.7,Summer
2020-06-14,Center,25.4,68.1,Summer
2020-06-15,Center,26.7,97.8,Summer
2020-06-16,Center,30.5,194.3,Summer
2020-06-17,Center,27.8,115.9,Summer
2020-06-18,Center,25.5,68.4,Summer
2020-06-19,Center,27.7,116.9,Summer
2020-06-20,Center,28.2,127.2,Summer
2020-06-21,Center,24.3,56.9,Summer
2020-06-22,Center,28.2,124.4,Summer
2020-06-23,Center,27.2,102.7,Summer
2020-06-24,Center,28.4,131.5,Summer
2020-06-25,Center,25.0,74.8,Summer
2020-06-26,Center,22.9,52.1,Summer
2020-06-27,Center,25.7,71.8,Summer
2020-06-28,Center,26.9,97.3,Summer
2020-06-29,Center,24.1,63.1,Summer
2020-06-30,Center,21.6,54.2,Summer
2020-07-01,Center,23.3,53.7,Summer
2020-07-02,Center,25.2,76.7,Summer
2020-07-03,Center,24.5,73.1,Summer
2020-07-04,Center,25.9,81.4,Summer
2020-07-05,Center,23.8,57.7,Summer
2020-07-06,Center,27.8,114.7,Summer
2020-07-07,Center,23.6,53.9,Summer
2020-07-08,Center,23.9,58.6,Summer
2020-07-09,Center,25.0,68.1,Summer
2020-07-10,Center,21.1,51.6,Summer
2020-07-11,Center,22.4,50.0,Summer
2020-07-12,Center,24.2,61.9,Summer
2020-07-13,Center,22.5,53.9,Summer
2020-07-14,Center,23.0,48.5,Summer
2020-07-15,Center,25.6,74.4,Summer
2020-07-16,Center,20.0,60.7,Summer
2020-07-17,Center,19.6,61.7,Summer
2020-07-18,Center,26.9,98.8,Summer
2020-07-19,Center,18.9,72.0,Summer
2020-07-20,Center,16.9,100.7,Summer
2020-07-21,Center,24.4,61.5,Summer
2020-07-22,Center,20.9,48.1,Summer
2020-07-23,Center,18.9,68.4,Summer
2020-07-24,Center,16.6,113.0,Summer
2020-07-25,Center,20.6,55.2,Summer
2020-07-26,Center,15.7,129.5,Summer
2020-07-27,Center,16.9,103.7,Summer
2020-07-28,Center,20.2,57.0,Summer
2020-07-29,Center,18.5,75.4,Summer
2020-07-30,Center,19.2,60.7,Summer
2020-07-31,Center,14.9,148.8,Summer
2020-08-01,Center,23.0,53.7,Summer
2020-08-02,Center,18.2,79.5,Summer
2020-08-03,Center,20.5,54.7,Summer
2020-08-04,Center,20.6,54.8,Summer
2020-08-05,Center,18.7,70.1,Summer
2020-08-06,Center,15.1,146.4,Summer
2020-08-07,Center,19.3,65.7,Summer
2020-08-08,Center,19.0,63.8,Summer
2020-08-09,Center,20.9,53.1,Summer
2020-08-10,Center,19.6,60.7,Summer
2020-08-11,Center,19.1,70.2,Summer
2020-08-12,Center,17.9,81.7,Summer
2020-08-13,Center,16.1,121.7,Summer
2020-08-14,Center,19.0,74.7,Summer
2020-08-15,Center,18.3,78.6,Summer
2020-08-16,Center,20.6,50.5,Summer
2020-08-17,Center,17.7,87.6,Summer
2020-08-18,Center,21.4,47.9,Summer
2020-08-19,Center,19.1,64.5,Summer
2020-08-20,Center,20.5,58.5,Summer
2020-08-21,Center,18.7,73.3,Summer
2020-08-22,Center,17.8,82.7,Summer
2020-08-23,Center,18.3,80.9,Summer
2020-08-24,Center,19.7,60.4,Summer
2020-08-25,Center,12.6,219.5,Summer
2020-08-26,Center,13.7,187.9,Summer
2020-08-27,Center,15.9,129.4,Summer
2020-08-28,Center,18.1,75.8,Summer
2020-08-29,Center,16.0,121.7,Summer
2020-08-30,Center,19.1,71.3,Summer
2020-08-31,Center,16.8,102.2,Summer
2020-09-01,Center,16.2,116.1,Autumn
2020-09-02,Center,20.5,48.7,Autumn
2020-09-03,Center,12.1,239.7,Autumn
2020-09-04,Center,13.7,186.0,Autumn
2020-09-05,Center,17.3,96.6,Autumn
2020-09-06,Center,17.7,89.2,Autumn
2020-09-07,Center,16.8,103.5,Autumn
2020-09-08,Center,17.3,97.0,Autumn
2020-09-09,Center,9.9,347.5,Autumn
2020-09-10,Center,18.2,76.4,Autumn
2020-09-11,Center,15.9,120.8,Autumn
2020-09-12,Center,17.0,100.0,Autumn
2020-09-13,Center,14.0,176.6,Autumn
2020-09-14,Center,16.6,112.9,Autumn
2020-09-15,Center,16.5,109.4,Autumn
2020-09-16,Center,13.2,205.0,Autumn
2020-09-17,Center,17.2,95.3,Autumn
2020-09-18,Center,11.7,262.3,Autumn
2020-09-19,Center,13.5,194.1,Autumn
2020-09-20,Center,19.3,66.0,Autumn
2020-09-21,Center,13.7,187.5,Autumn
2020-09-22,Center,16.3,112.6,Autumn
2020-09-23,Center,16.8,103.5,Autumn
2020-09-24,Center,16.0,121.7,Autumn
2020-09-25,Center,17.0,98.1,Autumn
2020-09-26,Center,15.8,131.6,Autumn
2020-09-27,Center,16.5,110.5,Autumn
2020-09-28,Center,13.3,202.4,Autumn
2020-09-29,Center,14.4,164.5,Autumn
2020-09-30,Center,14.4,165.4,Autumn
2020-10-01,Center,12.4,228.5,Autumn
2020-10-02,Center,13.6,190.6,Autumn
2020-10-03,Center,13.1,211.2,Autumn
2020-10-04,Center,13.8,182.1,Autumn
2020-10-05,Center,14.0,178.3,Autumn
2020-10-06,Center,10.6,310.8,Autumn
2020-10-07,Center,16.3,115.3,Autumn
2020-10-08,Center,15.3,139.5,Autumn
2020-10-09,Center,17.0,100.0,Autumn
2020-10-10,Center,14.4,162.7,Autumn
2020-10-11,Center,14.5,165.4,Autumn
2020-10-12,Center,13.7,188.1,Autumn
2020-10-13,Center,15.7,129.3,Autumn
2020-10-14,Center,14.8,154.7,Autumn
2020-10-15,Center,12.0,249.6,Autumn
2020-10-16,Center,13.0,211.3,Autumn
2020-10-17,Center,17.6,90.9,Autumn
2020-10-18,Center,16.3,118.1,Autumn
2020-10-19,Center,15.2,143.5,Autumn
2020-10-20,Center,16.1,119.1,Autumn
2020-10-21,Center,13.5,198.7,Autumn
2020-10-22,Center,17.2,97.5,Autumn
2020-10-23,Center,15.3,144.4,Autumn
2020-10-24,Center,12.1,245.9,Autumn
2020-10-25,Center,14.1,176.0,Autumn
2020-10-26,Center,15.6,133.6,Autumn
2020-10-27,Center,20.0,54.4,Autumn
2020-10-28,Center,19.5,58.9,Autumn
2020-10-29,Center,16.3,116.3,Autumn
2020-10-30,Center,17.7,88.8,Autumn
2020-10-31,Center,16.7,105.3,Autumn
2020-11-01,Center,12.7,223.4,Autumn
2020-11-02,Center,15.3,134.0,Autumn
2020-11-03,Center,17.5,89.8,Autumn
2020-11-04,Center,20.9,54.7,Autumn
2020-11-05,Center,17.4,97.6,Autumn
2020-11-06,Center,13.5,193.6,Autumn
2020-11-07,Center,16.0,125.3,Autumn
2020-11-08,Center,18.1,77.5,Autumn
2020-11-09,Center,15.9,123.9,Autumn
2020-11-10,Center,18.6,75.2,Autumn
2020-11-11,Center,18.3,81.0,Autumn
2020-11-12,Center,14.7,155.0,Autumn
2020-11-13,Center,20.0,58.3,Autumn
2020-11-14,Center,24.2,59.5,Autumn
2020-11-15,Center,18.8,68.3,Autumn
2020-11-16,Center,16.2,118.1,Autumn
2020-11-17,Center,20.6,59.1,Autumn
2020-11-18,Center,18.6,72.9,Autumn
2020-11-19,Center,23.5,55.2,Autumn
2020-11-20,Center,18.1,81.0,Autumn
2020-11-21,Center,19.2,64.3,Autumn
2020-11-22,Center,18.5,68.0,Autumn
2020-11-23,Center,14.4,166.0,Autumn
2020-11-24,Center,18.8,69.8,Autumn
2020-11-25,Center,13.2,203.9,Autumn
2020-11-26,Center,21.0,57.6,Autumn
2020-11-27,Center,20.2,56.0,Autumn
2020-11-28,Center,18.9,66.6,Autumn
2020-11-29,Center,20.5,56.6,Autumn
2020-11-30,Center,19.4,64.7,Autumn
2020-12-01,Center,23.3,50.5,Winter
2020-12-02,Center,19.8,55.1,Winter
2020-12-03,Center,22.9,50.3,Winter
2020-12-04,Center,22.1,52.4,Winter
2020-12-05,Center,19.3,61.0,Winter
2020-12-06,Center,23.6,59.6,Winter
2020-12-07,Center,23.8,49.5,Winter
2020-12-08,Center,25.3,71.0,Winter
2020-12-09,Center,24.1,56.5,Winter
2020-12-10,Center,22.9,50.4,Winter
2020-12-11,Center,20.5,51.7,Winter
2020-12-12,Center,23.2,49.9,Winter
2020-12-13,Center,24.8,70.7,Winter
2020-12-14,Center,22.3,45.2,Winter
2020-12-15,Center,26.1,87.0,Winter
2020-12-16,Center,25.2,77.1,Winter
2020-12-17,Center,22.9,45.5,Winter
2020-12-18,Center,23.7,54.6,Winter
2020-12-19,Center,22.7,47.6,Winter
2020-12-20,Center,26.7,93.9,Winter
2020-12-21,Center,25.7,74.2,Winter
2020-12-22,Center,23.2,52.2,Winter
2020-12-23,Center,24.2,57.6,Winter
2020-12-24,Center,21.4,47.6,Winter
2020-12-25,Center,24.7,60.7,Winter
2020-12-26,Center,22.6,58.5,Winter
2020-12-27,Center,25.4,67.6,Winter
2020-12-28,Center,24.6,63.7,Winter
2020-12-29,Center,26.3,85.8,Winter
2020-12-30,Center,23.8,57.3,Winter
2020-12-31,Center,24.2,55.9,Winter
2021-01-01,Center,26.4,88.7,Winter
2021-01-02,Center,26.6,88.1,Winter
2021-01-03,Center,24.1,56.4,Winter
2021-01-04,Center,27.4,110.5,Winter
2021-01-05,Center,23.8,54.3,Winter
2021-01-06,Center,27.1,103.1,Winter
2021-01-07,Center,25.2,69.0,Winter
2021-01-08,Center,26.9,99.6,Winter
2021-01-09,Center,29.1,152.4,Winter
2021-01-10,Center,29.4,161.3,Winter
2021-01-11,Center,26.1,80.3,Winter
2021-01-12,Center,23.7,56.3,Winter
2021-01-13,Center,28.4,130.9,Winter
2021-01-14,Center,26.3,77.8,Winter
2021-01-15,Center,26.5,89.8,Winter
2021-01-16,Center,25.8,76.4,Winter
2021-01-17,Center,27.9,125.0,Winter
2021-01-18,Center,26.3,91.0,Winter
2021-01-19,Center,27.8,116.0,Winter
2021-01-20,Center,29.4,163.8,Winter
2021-01-21,Center,33.6,319.8,Winter
2021-01-22,Center,27.2,106.6,Winter
2021-01-23,Center,33.8,333.1,Winter
2021-01-24,Center,31.2,214.7,Winter
2021-01-25,Center,28.9,147.5,Winter
2021-01-26,Center,27.1,100.0,Winter
2021-01-27,Center,28.9,141.1,Winter
2021-01-28,Center,28.1,122.3,Winter
2021-01-29,Center,29.8,171.3,Winter
2021-01-30,Center,30.3,186.8,Winter
2021-01-31,Center,28.4,129.4,Winter
2021-02-01,Center,31.3,226.6,Winter
2021-02-02,Center,30.4,194.8,Winter
2021-02-03,Center,32.3,259.8,Winter
2021-02-04,Center,33.1,294.6,Winter
2021-02-05,Center,27.9,120.5,Winter
2021-02-06,Center,33.0,288.1,Winter
2021-02-07,Center,30.5,196.9,Winter
2021-02-08,Center,34.3,352.2,Winter
2021-02-09,Center,28.8,146.9,Winter
2021-02-10,Center,32.5,267.7,Winter
2021-02-11,Center,31.4,228.2,Winter
2021-02-12,Center,33.2,306.2,Winter
2021-02-13,Center,32.0,243.3,Winter
2021-02-14,Center,32.2,258.3,Winter
2021-02-15,Center,30.2,185.4,Winter
2021-02-16,Center,33.0,287.9,Winter
2021-02-17,Center,33.6,319.1,Winter
2021-02-18,Center,31.2,224.0,Winter
2021-02-19,Center,29.8,174.5,Winter
2021-02-20,Center,32.8,279.3,Winter
2021-02-21,Center,31.9,240.7,Winter
2021-02-22,Center,33.7,321.2,Winter
2021-02-23,Center,31.8,234.2,Winter
2021-02-24,Center,35.1,392.4,Winter
2021-02-25,Center,33.6,319.4,Winter
2021-02-26,Center,29.9,170.9,Winter
2021-02-27,Center,36.3,462.7,Winter
2021-02-28,Center,35.1,398.5,Winter
2021-03-01,Center,32.0,247.5,Spring
2021-03-02,Center,34.8,379.0,Spring
2021-03-03,Center,35.5,419.1,Spring
2021-03-04,Center,36.3,464.1,Spring
2021-03-05,Center,31.6,233.4,Spring
2021-03-06,Center,34.5,361.0,Spring
2021-03-07,Center,31.1,214.2,Spring
2021-03-08,Center,32.6,272.4,Spring
2021-03-09,Center,33.7,321.2,Spring
2021-03-10,Center,33.5,313.0,Spring
2021-03-11,Center,34.8,382.5,Spring
2021-03-12,Center,36.3,462.2,Spring
2021-03-13,Center,33.2,300.3,Spring
2021-03-14,Center,35.8,430.8,Spring
2021-03-15,Center,33.8,323.3,Spring
2021-03-16,Center,35.2,400.0,Spring
2021-03-17,Center,32.8,285.8,Spring
2021-03-18,Center,38.7,609.0,Spring
2021-03-19,Center,38.1,566.4,Spring
2021-03-20,Center,36.2,457.5,Spring
2021-03-21,Center,33.0,291.6,Spring
2021-03-22,Center,36.0,444.5,Spring
2021-03-23,Center,35.8,431.7,Spring
2021-03-24,Center,35.5,411.2,Spring
2021-03-25,Center,35.3,403.0,Spring
2021-03-26,Center,37.4,524.4,Spring
2021-03-27,Center,36.5,466.9,Spring
2021-03-28,Center,37.0,501.5,Spring
2021-03-29,Center,34.7,366.1,Spring
2021-03-30,Center,35.7,419.3,Spring
2021-03-31,Center,31.1,220.3,Spring
2021-04-01,Center,31.6,238.3,Spring
2021-04-02,Center,36.5,468.3,Spring
2021-04-03,Center,35.1,390.3,Spring
2021-04-04,Center,35.7,426.7,Spring
2021-04-05,Center,37.5,525.9,Spring
2021-04-06,Center,37.8,549.4,Spring
2021-04-07,Center,31.2,220.3,Spring
2021-04-08,Center,35.9,429.4,Spring
2021-04-09,Center,38.2,573.3,Spring
2021-04-10,Center,37.3,515.6,Spring
2021-04-11,Center,34.7,375.3,Spring
2021-04-12,Center,33.7,324.5,Spring
2021-04-13,Center,32.9,286.7,Spring
2021-04-14,Center,37.0,506.3,Spring
2021-04-15,Center,34.0,342.1,Spring
2021-04-16,Center,37.9,561.3,Spring
2021-04-17,Center,35.7,427.2,Spring
2021-04-18,Center,33.3,309.6,Spring
2021-04-19,Center,28.4,137.0,Spring
2021-04-20,Center,35.5,412.5,Spring
2021-04-21,Center,34.3,353.7,Spring
2021-04-22,Center,33.3,305.5,Spring
2021-04-23,Center,32.7,272.8,Spring
2021-04-24,Center,37.6,539.3,Spring
2021-04-25,Center,33.9,333.1,Spring
2021-04-26,Center,36.7,481.7,Spring
2021-04-27,Center,35.2,398.8,Spring
2021-04-28,Center,30.7,196.3,Spring
2021-04-29,Center,34.7,379.7,Spring
2021-04-30,Center,35.6,411.7,Spring
2021-05-01,Center,30.4,188.0,Spring
2021-05-02,Center,32.9,285.4,Spring
2021-05-03,Center,32.9,289.6,Spring
2021-05-04,Center,33.6,321.3,Spring
2021-05-05,Center,32.8,280.2,Spring
2021-05-06,Center,33.0,289.9,Spring
2021-05-07,Center,34.7,373.9,Spring
2021-05-08,Center,33.7,324.1,Spring
2021-05-09,Center,34.6,370.0,Spring
2021-05-10,Center,34.4,356.3,Spring
2021-05-11,Center,34.7,378.3,Spring
2021-05-12,Center,32.7,280.2,Spring
2021-05-13,Center,35.6,427.5,Spring
2021-05-14,Center,32.0,255.8,Spring
2021-05-15,Center,32.8,286.4,Spring
2021-05-16,Center,31.9,248.9,Spring
2021-05-17,Center,30.6,197.1,Spring
2021-05-18,Center,32.6,271.2,Spring
2021-05-19,Center,29.3,157.6,Spring
2021-05-20,Center,27.8,115.8,Spring
2021-05-21,Center,32.0,251.1,Spring
2021-05-22,Center,30.6,200.6,Spring
2021-05-23,Center,31.7,238.8,Spring
2021-05-24,Center,33.4,307.9,Spring
2021-05-25,Center,34.3,357.0,Spring
2021-05-26,Center,32.1,257.5,Spring
2021-05-27,Center,32.4,270.5,Spring
2021-05-28,Center,32.2,261.2,Spring
2021-05-29,Center,31.8,248.0,Spring
2021-05-30,Center,28.6,141.2,Spring
2021-05-31,Center,32.0,249.0,Spring
2021-06-01,Center,31.3,220.6,Summer
2021-06-02,Center,28.9,145.5,Summer
2021-06-03,Center,34.3,348.6,Summer
2021-06-04,Center,30.8,208.4,Summer
2021-06-05,Center,29.7,170.8,Summer
2021-06-06,Center,28.3,121.6,Summer
2021-06-07,Center,27.5,112.2,Summer
2021-06-08,Center,27.1,99.2,Summer
2021-06-09,Center,31.9,243.5,Summer
2021-06-10,Center,30.2,182.9,Summer
2021-06-11,Center,26.5,89.7,Summer
2021-06-12,Center,28.3,128.7,Summer
2021-06-13,Center,29.8,170.6,Summer
2021-06-14,Center,28.0,124.6,Summer
2021-06-15,Center,28.6,142.5,Summer
2021-06-16,Center,28.8,149.3,Summer
2021-06-17,Center,24.8,63.5,Summer
2021-06-18,Center,28.5,136.7,Summer
2021-06-19,Center,23.9,52.9,Summer
2021-06-20,Center,31.5,229.5,Summer
2021-06-21,Center,23.7,58.2,Summer
2021-06-22,Center,29.6,167.4,Summer
2021-06-23,Center,26.7,92.5,Summer
2021-06-24,Center,25.2,68.6,Summer
2021-06-25,Center,26.6,92.7,Summer
2021-06-26,Center,27.8,116.2,Summer
2021-06-27,Center,25.2,67.8,Summer
2021-06-28,Center,24.8,61.1,Summer
2021-06-29,Center,19.1,63.7,Summer
2021-06-30,Center,29.5,167.6,Summer
2021-07-01,Center,27.2,104.6,Summer
2021-07-02,Center,26.3,91.3,Summer
2021-07-03,Center,25.4,72.6,Summer
2021-07-04,Center,24.7,65.1,Summer
2021-07-05,Center,26.1,81.5,Summer
2021-07-06,Center,25.3,74.5,Summer
2021-07-07,Center,26.7,95.0,Summer
2021-07-08,Center,27.0,100.7,Summer
2021-07-09,Center,25.4,75.7,Summer
2021-07-10,Center,23.4,49.3,Summer
2021-07-11,Center,22.7,58.7,Summer
2021-07-12,Center,25.4,72.3,Summer
2021-07-13,Center,19.5,64.1,Summer
2021-07-14,Center,22.8,52.5,Summer
2021-07-15,Center,22.6,53.4,Summer
2021-07-16,Center,25.3,75.1,Summer
2021-07-17,Center,23.1,52.5,Summer
2021-07-18,Center,21.6,47.5,Summer
2021-07-19,Center,20.3,59.0,Summer
2021-07-20,Center,24.7,68.1,Summer
2021-07-21,Center,19.1,69.2,Summer
2021-07-22,Center,21.9,51.1,Summer
2021-07-23,Center,20.5,54.6,Summer
2021-07-24,Center,18.9,69.0,Summer
2021-07-25,Center,22.4,46.1,Summer
2021-07-26,Center,20.4,53.4,Summer
2021-07-27,Center,21.9,49.8,Summer
2021-07-28,Center,21.4,47.6,Summer
2021-07-29,Center,18.2,78.9,Summer
2021-07-30,Center,19.9,58.5,Summer
2021-07-31,Center,15.6,135.3,Summer
2021-08-01,Center,20.0,58.8,Summer
2021-08-02,Center,23.2,55.3,Summer
2021-08-03,Center,16.9,99.7,Summer
2021-08-04,Center,19.3,70.8,Summer
2021-08-05,Center,16.5,110.3,Summer
2021-08-06,Center,16.6,110.9,Summer
2021-08-07,Center,20.0,59.2,Summer
2021-08-08,Center,18.6,79.9,Summer
2021-08-09,Center,18.6,73.2,Summer
2021-08-10,Center,19.0,65.4,Summer
2021-08-11,Center,17.5,98.9,Summer
2021-08-12,Center,14.8,151.7,Summer
2021-08-13,Center,21.0,50.2,Summer
2021-08-14,Center,14.6,157.4,Summer
2021-08-15,Center,15.0,146.6,Summer
2021-08-16,Center,17.0,99.4,Summer
2021-08-17,Center,14.6,155.1,Summer
2021-08-18,Center,18.8,67.9,Summer
2021-08-19,Center,14.8,153.7,Summer
2021-08-20,Center,14.9,151.1,Summer
2021-08-21,Center,13.4,191.8,Summer
2021-08-22,Center,17.6,85.2,Summer
2021-08-23,Center,14.2,173.9,Summer
2021-08-24,Center,20.5,53.2,Summer
2021-08-25,Center,15.8,128.6,Summer
2021-08-26,Center,19.1,68.7,Summer
2021-08-27,Center,17.9,84.5,Summer
2021-08-28,Center,14.2,170.5,Summer
2021-08-29,Center,18.7,77.8,Summer
2021-08-30,Center,16.3,114.1,Summer
2021-08-31,Center,12.9,222.2,Summer
2021-09-01,Center,18.8,72.4,Autumn
2021-09-02,Center,14.6,160.8,Autumn
2021-09-03,Center,16.0,116.8,Autumn
2021-09-04,Center,16.2,114.7,Autumn
2021-09-05,Center,15.5,136.5,Autumn
2021-09-06,Center,14.3,168.4,Autumn
2021-09-07,Center,14.1,176.8,Autumn
2021-09-08,Center,16.2,119.9,Autumn
2021-09-09,Center,19.4,61.9,Autumn
2021-09-10,Center,16.0,127.9,Autumn
2021-09-11,Center,16.6,109.0,Autumn
2021-09-12,Center,15.7,131.6,Autumn
2021-09-13,Center,18.9,72.0,Autumn
2021-09-14,Center,13.9,185.4,Autumn
2021-09-15,Center,16.9,103.7,Autumn
2021-09-16,Center,11.9,248.7,Autumn
2021-09-17,Center,14.5,160.6,Autumn
2021-09-18,Center,15.8,126.4,Autumn
2021-09-19,Center,15.5,134.8,Autumn
2021-09-20,Center,16.2,116.5,Autumn
2021-09-21,Center,17.6,86.9,Autumn
2021-09-22,Center,16.0,123.8,Autumn
2021-09-23,Center,18.5,80.3,Autumn
2021-09-24,Center,17.1,96.3,Autumn
2021-09-25,Center,15.7,126.9,Autumn
2021-09-26,Center,14.2,168.5,Autumn
2021-09-27,Center,14.6,160.1,Autumn
2021-09-28,Center,17.9,83.4,Autumn
2021-09-29,Center,14.6,159.6,Autumn
2021-09-30,Center,18.3,76.9,Autumn
2021-10-01,Center,12.8,217.6,Autumn
2021-10-02,Center,14.1,175.7,Autumn
2021-10-03,Center,16.7,102.8,Autumn
2021-10-04,Center,16.1,111.2,Autumn
2021-10-05,Center,13.8,183.4,Autumn
2021-10-06,Center,14.8,150.4,Autumn
2021-10-07,Center,13.9,188.5,Autumn
2021-10-08,Center,14.2,168.2,Autumn
2021-10-09,Center,11.1,287.8,Autumn
2021-10-10,Center,13.4,196.7,Autumn
2021-10-11,Center,14.2,175.1,Autumn
2021-10-12,Center,15.2,145.2,Autumn
2021-10-13,Center,14.4,165.6,Autumn
2021-10-14,Center,13.1,204.9,Autumn
2021-10-15,Center,15.6,134.5,Autumn
2021-10-16,Center,14.5,156.8,Autumn
2021-10-17,Center,18.5,71.7,Autumn
2021-10-18,Center,14.4,163.9,Autumn
2021-10-19,Center,14.7,153.7,Autumn
2021-10-20,Center,17.4,85.8,Autumn
2021-10-21,Center,16.2,119.5,Autumn
2021-10-22,Center,16.8,103.6,Autumn
2021-10-23,Center,18.4,76.2,Autumn
2021-10-24,Center,14.0,181.6,Autumn
2021-10-25,Center,22.6,47.4,Autumn
2021-10-26,Center,16.3,110.5,Autumn
2021-10-27,Center,16.7,105.5,Autumn
2021-10-28,Center,17.7,86.8,Autumn
2021-10-29,Center,15.3,138.1,Autumn
2021-10-30,Center,15.3,138.9,Autumn
2021-10-31,Center,11.7,264.7,Autumn
2021-11-01,Center,19.7,57.4,Autumn
2021-11-02,Center,14.5,164.0,Autumn
2021-11-03,Center,17.8,82.2,Autumn
2021-11-04,Center,16.8,103.1,Autumn
2021-11-05,Center,15.8,120.0,Autumn
2021-11-06,Center,17.3,91.2,Autumn
2021-11-07,Center,18.5,83.9,Autumn
2021-11-08,Center,15.2,146.7,Autumn
2021-11-09,Center,16.6,115.3,Autumn
2021-11-10,Center,18.4,71.9,Autumn
2021-11-11,Center,18.6,74.6,Autumn
2021-11-12,Center,17.9,84.5,Autumn
2021-11-13,Center,16.4,118.8,Autumn
2021-11-14,Center,16.1,120.9,Autumn
2021-11-15,Center,18.2,78.9,Autumn
2021-11-16,Center,17.6,90.6,Autumn
2021-11-17,Center,19.6,62.5,Autumn
2021-11-18,Center,18.0,80.9,Autumn
2021-11-19,Center,23.8,52.6,Autumn
2021-11-20,Center,18.0,81.1,Autumn
2021-11-21,Center,18.6,77.3,Autumn
2021-11-22,Center,16.4,113.7,Autumn
2021-11-23,Center,20.7,54.0,Autumn
2021-11-24,Center,19.7,62.6,Autumn
2021-11-25,Center,16.3,114.3,Autumn
2021-11-26,Center,18.6,71.0,Autumn
2021-11-27,Center,18.4,67.6,Autumn
2021-11-28,Center,18.2,77.2,Autumn
2021-11-29,Center,18.9,65.5,Autumn
2021-11-30,Center,20.2,59.2,Autumn
2021-12-01,Center,21.7,48.8,Winter
2021-12-02,Center,19.5,60.7,Winter
2021-12-03,Center,18.2,77.6,Winter
2021-12-04,Center,17.5,89.1,Winter
2021-12-05,Center,22.3,53.3,Winter
2021-12-06,Center,21.4,53.8,Winter
2021-12-07,Center,18.8,72.9,Winter
2021-12-08,Center,20.9,49.1,Winter
2021-12-09,Center,21.9,50.3,Winter
2021-12-10,Center,21.0,52.9,Winter
2021-12-11,Center,19.3,61.6,Winter
2021-12-12,Center,21.1,53.6,Winter
2021-12-13,Center,22.1,46.9,Winter
2021-12-14,Center,21.1,51.2,Winter
2021-12-15,Center,21.7,51.7,Winter
2021-12-16,Center,22.7,48.1,Winter
2021-12-17,Center,22.7,49.9,Winter
2021-12-18,Center,23.9,57.7,Winter
2021-12-19,Center,25.2,75.6,Winter
2021-12-20,Center,22.2,51.7,Winter
2021-12-21,Center,24.1,57.0,Winter
2021-12-22,Center,19.4,64.8,Winter
2021-12-23,Center,22.6,54.3,Winter
2021-12-24,Center,26.5,86.6,Winter
2021-12-25,Center,27.2,102.4,Winter
2021-12-26,Center,21.0,54.6,Winter
2021-12-27,Center,25.4,76.9,Winter
2021-12-28,Center,23.6,56.6,Winter
2021-12-29,Center,25.8,82.8,Winter
2021-12-30,Center,28.1,123.4,Winter
2021-12-31,Center,25.4,69.3,Winter
2022-01-01,Center,30.7,202.8,Winter
2022-01-02,Center,26.2,87.0,Winter
2022-01-03,Center,27.6,111.5,Winter
2022-01-04,Center,28.1,118.8,Winter
2022-01-05,Center,26.1,82.8,Winter
2022-01-06,Center,29.2,151.7,Winter
2022-01-07,Center,29.1,152.1,Winter
2022-01-08,Center,27.0,100.0,Winter
2022-01-09,Center,25.5,75.5,Winter
2022-01-10,Center,25.6,75.5,Winter
2022-01-11,Center,23.0,53.9,Winter
2022-01-12,Center,28.5,135.2,Winter
2022-01-13,Center,28.5,132.0,Winter
2022-01-14,Center,27.9,121.2,Winter
2022-01-15,Center,26.6,90.9,Winter
2022-01-16,Center,25.2,69.7,Winter
2022-01-17,Center,29.9,178.5,Winter
2022-01-18,Center,23.3,55.7,Winter
2022-01-19,Center,28.2,127.6,Winter
2022-01-20,Center,29.3,154.1,Winter
2022-01-21,Center,32.6,271.8,Winter
2022-01-22,Center,29.0,143.1,Winter
2022-01-23,Center,28.0,115.8,Winter
2022-01-24,Center,31.3,226.4,Winter
2022-01-25,Center,29.9,175.9,Winter
2022-01-26,Center,26.5,89.1,Winter
2022-01-27,Center,29.4,155.1,Winter
2022-01-28,Center,31.1,213.0,Winter
2022-01-29,Center,32.7,279.3,Winter
2022-01-30,Center,28.0,123.8,Winter
2022-01-31,Center,30.4,194.3,Winter
2022-02-01,Center,30.6,199.3,Winter
2022-02-02,Center,30.5,195.5,Winter
2022-02-03,Center,32.5,272.6,Winter
2022-02-04,Center,30.8,208.6,Winter
2022-02-05,Center,29.9,176.1,Winter
2022-02-06,Center,31.3,221.2,Winter
2022-02-07,Center,33.1,296.5,Winter
2022-02-08,Center,32.5,271.2,Winter
2022-02-09,Center,34.1,347.0,Winter
2022-02-10,Center,30.6,197.4,Winter
2022-02-11,Center,27.9,122.2,Winter
2022-02-12,Center,28.0,124.5,Winter
2022-02-13,Center,30.3,185.9,Winter
2022-02-14,Center,29.3,150.8,Winter
